,Date,Material,Count
5919,1952,metal->bronze,4
5920,1952,metal->cast-iron,3
5921,1952,fibre->velvet,1
5922,1952,composite->fibreboard,1
5923,1952,animal - possible->,1
5924,1952,synthetic->vinyl,4
5925,1952,metal->chromium - possible,1
5926,1952,fibre->felt,3
5927,1952,synthetic->plexiglass,2
5928,1952,metal->nickel - possible,6
5929,1952,metal->brass - possible,5
5930,1952,fibre->canvas,1
5931,1952,synthetic->foam,1
5932,1952,metal->steel - possible,1
5933,1952,metal->bronze - possible,1
5934,1952,synthetic->carbon,1
5935,1952,synthetic->bakelite - possible,1
5936,1952,glass->enamel,3
5937,1952,synthetic->plexiglass - possible,1
5938,1952,resin->rubber - possible,1
5939,1952,paper->card stock,10
5940,1952,ceramic,3
5941,1952,ceramic->porcelain,1
5942,1952,fibre->cotton,1
5943,1952,ceramic->plaster,1
5944,1952,resin - possible->rubber - possible,1
5945,1952,metal->pewter,1
5946,1952,fibre->linen,1
5947,1952,stone->sapphire,1
5948,1952,fibre->silk,1
5949,1952,synthetic->nylon,1
5950,1952,stone->silica,1
5951,1952,metal->stainless steel - possible,1
5952,1952,fluid->alcohol,1
5953,1952,ceramic->,1
5954,1952,stone->asbestos - possible,1
5955,1952,skin->pelt,1
5956,1952,animal->hair,1
5957,1952,resin - possible,1
5958,1953,,7
5959,1953,metal->aluminum,13
5960,1953,wood->pine,2
5961,1953,glass,19
5962,1953,metal,113
5963,1953,synthetic,82
5964,1953,paper,23
5965,1953,fibre->,10
5966,1953,metal->,38
5967,1953,skin->leather,11
5968,1953,synthetic->plastic,87
5969,1953,paper->card stock,8
5970,1953,metal->aluminum - possible,6
5971,1953,synthetic->polycarbonate - possible,1
5972,1953,resin->rubber,10
5973,1953,wood->,15
5974,1953,metal->nickel,1
5975,1953,fibre,57
5976,1953,synthetic->,13
5977,1953,paper->cardboard,10
5978,1953,ceramic,1
5979,1953,metal->steel,39
5980,1953,metal->brass,76
5981,1953,wood,15
5982,1953,metal->copper,2
5983,1953,synthetic->bakelite,6
5984,1953,synthetic->carbon,1
5985,1953,wood->mahogany,1
5986,1953,plant,1
5987,1953,glass->,18
5988,1953,synthetic->leatherette,2
5989,1953,synthetic->vinyl,4
5990,1953,glass->enamel,3
5991,1953,fibre->velvet - possible,1
5992,1953,fibre->wool,4
5993,1953,synthetic->rayon - possible,1
5994,1953,fluid->,1
5995,1953,resin->vulcanite,1
5996,1953,metal->chromium,1
5997,1953,metal->iron,2
5998,1953,metal->vitallium,2
5999,1953,metal->nickel-steel,2
6000,1953,metal->stainless steel,2
6001,1953,ceramic->steelite,1
6002,1953,ceramic->,2
6003,1953,metal->mercury,2
6004,1953,fibre->velvet,4
6005,1953,metal->gold,5
6006,1953,fibre->silk,5
6007,1953,paper->,13
6008,1953,synthetic->nylon,4
6009,1953,synthetic->elastic,3
6010,1953,paper->tissue,2
6011,1953,fibre->cotton,2
6012,1953,fibre->linen,1
6013,1953,glass->enamel - possible,26
6014,1953,synthetic - possible,2
6015,1953,stone->asbestos,1
6016,1953,metal - possible->,1
6017,1953,glass - possible->enamel - possible,1
6018,1953,fibre->felt - possible,1
6019,1953,fibre - possible,1
6020,1953,synthetic->plastic - possible,4
6021,1953,skin - possible->leather - possible,1
6022,1953,synthetic->polyester,6
6023,1953,metal->brass - possible,7
6024,1953,fibre->felt,2
6025,1953,synthetic - possible->,1
6026,1953,fibre->wool - possible,2
6027,1954,glass,72
6028,1954,synthetic,54
6029,1954,metal,95
6030,1954,paper,33
6031,1954,wood->,8
6032,1954,synthetic->plastic,34
6033,1954,,29
6034,1954,metal->iron,3
6035,1954,fibre,16
6036,1954,metal->aluminum - possible,11
6037,1954,metal->steel,32
6038,1954,fibre->,5
6039,1954,glass->,17
6040,1954,wood,33
6041,1954,metal->aluminum,26
6042,1954,metal->,32
6043,1954,synthetic->,12
6044,1954,wood->oak,1
6045,1954,resin->rubber,9
6046,1954,wood->mahogany,1
6047,1954,metal->brass,7
6048,1954,synthetic->bakelite,7
6049,1954,metal->iron - possible,1
6050,1954,metal->brass - possible,4
6051,1954,wood->birch,2
6052,1954,metal->copper,1
6053,1954,skin->leather,24
6054,1954,fibre->canvas,18
6055,1954,metal->tin,1
6056,1954,synthetic->vinyl,3
6057,1954,synthetic->leatherette,4
6058,1954,synthetic->nylon - possible,1
6059,1954,fluid,1
6060,1954,metal->chromium,1
6061,1954,paper->cardboard,6
6062,1954,fibre->velvet,3
6063,1954,metal->nickel,1
6064,1954,synthetic->foam,4
6065,1954,fibre->silk,4
6066,1954,paper->card stock,15
6067,1954,resin,3
6068,1954,synthetic->elastic,2
6069,1954,fibre->cotton,1
6070,1954,fibre->linen,1
6071,1954,fluid->alcohol,1
6072,1954,fibre->cotton - possible,3
6073,1954,synthetic->leatherette - possible,1
6074,1954,paper->,3
6075,1954,synthetic->plastic - possible,1
6076,1954,glass->fibreglass - possible,1
6077,1954,paper - possible,1
6078,1954,fibre - possible,1
6079,1954,fibre->felt - possible,1
6080,1954,synthetic - possible,1
6081,1954,fibre->wool - possible,1
6082,1954,fibre->wool,1
6083,1954,animal,2
6084,1954,resin - possible,2
6085,1955,metal->aluminum,28
6086,1955,metal->copper,7
6087,1955,metal->steel,37
6088,1955,metal->iron,1
6089,1955,synthetic,81
6090,1955,metal,120
6091,1955,fibre->,8
6092,1955,metal->,50
6093,1955,synthetic->plastic,48
6094,1955,resin->wax,1
6095,1955,metal->brass - possible,3
6096,1955,metal->copper - possible,1
6097,1955,glass,71
6098,1955,fibre->cotton,4
6099,1955,resin->rubber,28
6100,1955,wood,20
6101,1955,paper,32
6102,1955,synthetic->polyethylene,2
6103,1955,glass->fibreglass,1
6104,1955,paper->,14
6105,1955,metal->lead,1
6106,1955,glass->,31
6107,1955,wood->,11
6108,1955,composite->fibreboard,1
6109,1955,synthetic->,18
6110,1955,skin->leather,15
6111,1955,metal->brass,16
6112,1955,,5
6113,1955,synthetic->leatherette,5
6114,1955,metal->iron - possible,3
6115,1955,synthetic->plastic - possible,4
6116,1955,metal->cast-iron,1
6117,1955,synthetic->bakelite,7
6118,1955,wood->walnut,1
6119,1955,fibre->felt,3
6120,1955,fibre,22
6121,1955,paper->cardboard,10
6122,1955,metal->chromium,8
6123,1955,stone->mica,2
6124,1955,metal->white metal,1
6125,1955,fibre - possible,1
6126,1955,synthetic->vinyl,7
6127,1955,skin->leather - possible,1
6128,1955,synthetic->nylon,2
6129,1955,resin->rubber - possible,1
6130,1955,metal->palladium,1
6131,1955,synthetic->plexiglass,1
6132,1955,ceramic->plaster,1
6133,1955,synthetic->bakelite - possible,1
6134,1955,stone->slate,1
6135,1955,ceramic->porcelain,3
6136,1955,metal->pewter,3
6137,1955,stone->diamond,1
6138,1955,paper->card stock,11
6139,1955,metal->nickel,5
6140,1955,synthetic->foam,1
6141,1955,resin->vulcanite,1
6142,1955,composite->ink,1
6143,1955,fluid->alcohol,2
6144,1955,metal->zinc,1
6145,1955,synthetic->elastic,1
6146,1955,glass->enamel,1
6147,1955,stone->asbestos,1
6148,1955,synthetic->mylar,1
6149,1955,metal->silver,1
6150,1955,metal->stainless steel,1
6151,1955,resin - possible->rubber - possible,1
6152,1955,fibre->canvas,1
6153,1955,metal->bronze - possible,1
6154,1955,metal->magnesium,1
6155,1955,fibre->gabardine,1
6156,1955,wood->pine - possible,1
6157,1955,fibre->satin - possible,3
6158,1955,fibre->satin,1
6159,1955,metal->aluminum - possible,3
6160,1955,fibre->canvas - possible,1
6161,1956,metal,80
6162,1956,synthetic,54
6163,1956,wood,21
6164,1956,glass,41
6165,1956,paper,37
6166,1956,fibre->silk,3
6167,1956,metal->,31
6168,1956,synthetic->plastic,31
6169,1956,synthetic->nylon,4
6170,1956,synthetic->elastic,2
6171,1956,metal->copper,7
6172,1956,,10
6173,1956,stone->marble,1
6174,1956,fibre->felt,1
6175,1956,wood->,10
6176,1956,fibre->cotton,4
6177,1956,resin->rubber,18
6178,1956,ceramic,1
6179,1956,wood->oak,1
6180,1956,metal->steel,30
6181,1956,metal->brass,7
6182,1956,fibre,11
6183,1956,metal->iron,4
6184,1956,metal->chromium,3
6185,1956,glass->,33
6186,1956,synthetic->dacron - possible,1
6187,1956,metal->aluminum,9
6188,1956,synthetic->leatherette,3
6189,1956,skin->leather,8
6190,1956,synthetic->bakelite,5
6191,1956,wood->birch,3
6192,1956,metal->stainless steel,1
6193,1956,metal->silver,2
6194,1956,synthetic->vinyl,6
6195,1956,metal->nickel,4
6196,1956,glass->enamel,1
6197,1956,synthetic->,5
6198,1956,ceramic->plaster,1
6199,1956,paper->,3
6200,1956,animal->hair,1
6201,1956,metal->cast-iron,2
6202,1956,glass->fibreglass,3
6203,1956,paper->card stock,11
6204,1956,fluid->alcohol,3
6205,1956,paper->cardboard,8
6206,1956,fibre->,3
6207,1956,metal->platinum,1
6208,1956,stone->asbestos,1
6209,1956,stone->sodium chloride,1
6210,1956,metal->tantalum,2
6211,1956,paper->glassine,6
6212,1956,ceramic->porcelain,1
6213,1956,synthetic - possible,1
6214,1956,bone->ivory,1
6215,1956,fibre->canvas,1
6216,1956,fibre->velvet,1
6217,1956,fibre->cotton - possible,1
6218,1956,metal->mercury - possible,10
6219,1956,wood - possible->,1
6220,1956,synthetic->leatherette - possible,1
6221,1957,paper,29
6222,1957,metal->steel,25
6223,1957,metal->aluminum,22
6224,1957,synthetic->plexiglass,2
6225,1957,synthetic->plastic,31
6226,1957,glass,60
6227,1957,metal->,58
6228,1957,synthetic->polycarbonate - possible,1
6229,1957,resin->rubber,18
6230,1957,->,1
6231,1957,synthetic->,30
6232,1957,,5
6233,1957,paper->cardboard,56
6234,1957,fibre->,7
6235,1957,synthetic->polyester,1
6236,1957,metal,92
6237,1957,synthetic,61
6238,1957,metal->brass,11
6239,1957,metal->copper,4
6240,1957,synthetic->bakelite,9
6241,1957,fibre->cotton,5
6242,1957,wood,11
6243,1957,glass->,44
6244,1957,skin->leather,25
6245,1957,wood->oak,2
6246,1957,metal->iron,5
6247,1957,metal->bronze,2
6248,1957,wood->,12
6249,1957,synthetic->leatherette,6
6250,1957,fibre->silk,3
6251,1957,resin,1
6252,1957,metal->nickel,2
6253,1957,metal->cadmium,1
6254,1957,synthetic->vinyl,9
6255,1957,fibre,14
6256,1957,metal->chromium,3
6257,1957,synthetic->foam,1
6258,1957,metal->tin,1
6259,1957,paper->,2
6260,1957,ceramic,2
6261,1957,synthetic->styrofoam,1
6262,1957,animal->intestine,2
6263,1957,fibre->oil-cloth,1
6264,1957,metal->mercury,1
6265,1957,glass->fibreglass,1
6266,1957,paper->card stock,14
6267,1957,metal->silver,1
6268,1957,metal->lead,1
6269,1957,metal->aluminum - possible,1
6270,1957,metal->pewter,2
6271,1957,ceramic->,1
6272,1957,metal->tungsten,3
6273,1957,synthetic->nylon,1
6274,1957,stone->asbestos - possible,1
6275,1957,resin->wax,1
6276,1957,glass->enamel,2
6277,1957,synthetic->elastic,1
6278,1957,metal->stainless steel,13
6279,1957,metal->steel - possible,1
6280,1957,metal->gold,1
6281,1957,metal->brass - possible,4
6282,1957,fibre->felt - possible,2
6283,1957,wood - possible->,1
6284,1957,fibre->velvet - possible,1
6285,1957,synthetic->leatherette - possible,1
6286,1957,metal - possible,1
6287,1957,synthetic - possible,1
6288,1958,metal->,32
6289,1958,synthetic->plastic,30
6290,1958,resin->rubber,11
6291,1958,glass,73
6292,1958,fibre,12
6293,1958,metal->brass,6
6294,1958,glass->,8
6295,1958,paper->cardboard,20
6296,1958,metal,161
6297,1958,synthetic,73
6298,1958,metal->aluminum,23
6299,1958,resin->phenolic,1
6300,1958,synthetic->polycarbonate - possible,1
6301,1958,metal->duralumin,1
6302,1958,glass->fibreglass,1
6303,1958,metal->aluminum - possible,2
6304,1958,,4
6305,1958,wood,44
6306,1958,paper,113
6307,1958,metal->copper,4
6308,1958,metal->steel,22
6309,1958,metal->lead,2
6310,1958,paper->,4
6311,1958,wood->,7
6312,1958,synthetic->polyethylene,1
6313,1958,synthetic->bakelite,11
6314,1958,synthetic->leatherette,4
6315,1958,wood->walnut,1
6316,1958,synthetic->nylon,1
6317,1958,synthetic->vinyl,5
6318,1958,glass->enamel,2
6319,1958,synthetic->,18
6320,1958,metal->iron,6
6321,1958,ceramic,3
6322,1958,resin - possible->rubber - possible,3
6323,1958,skin->leather,8
6324,1958,resin,3
6325,1958,metal->mercury,1
6326,1958,metal->nickel,1
6327,1958,fibre->cotton,2
6328,1958,paper->card stock,3
6329,1958,synthetic->polyester,1
6330,1958,fibre->,2
6331,1958,animal->hair,1
6332,1958,fibre->velvet,1
6333,1958,stone->diamond,1
6334,1958,metal->bronze,1
6335,1958,wood->oak,1
6336,1958,synthetic->foam,2
6337,1958,synthetic->nylon - possible,2
6338,1958,synthetic->neoprene - possible,3
6339,1958,fibre->silk,1
6340,1958,stone,1
6341,1958,metal->stainless steel,1
6342,1958,metal->gold,5
6343,1958,fibre->felt,1
6344,1958,fibre->silk - possible,1
6345,1958,wood->mahogany - possible,1
6346,1958,wood - possible,2
6347,1958,fibre->linen - possible,1
6348,1958,metal->chromium - possible,1
6349,1958,resin->,1
6350,1958,resin->rubber - possible,4
6351,1958,fibre->satin - possible,1
6352,1959,metal,80
6353,1959,metal->brass,3
6354,1959,wood->mahogany,1
6355,1959,fibre->felt,3
6356,1959,wood,8
6357,1959,glass,39
6358,1959,synthetic,60
6359,1959,paper,58
6360,1959,metal->aluminum,18
6361,1959,fibre,10
6362,1959,wood->,10
6363,1959,paper->,4
6364,1959,synthetic->plastic,29
6365,1959,fibre->,7
6366,1959,metal->steel,32
6367,1959,glass->,19
6368,1959,fluid,1
6369,1959,ceramic,3
6370,1959,,17
6371,1959,synthetic->bakelite,3
6372,1959,paper->cardboard,21
6373,1959,skin,1
6374,1959,synthetic->leatherette,4
6375,1959,synthetic - possible,2
6376,1959,metal->,28
6377,1959,metal->copper - possible,1
6378,1959,metal->brass - possible,1
6379,1959,skin->leather,15
6380,1959,synthetic->vinyl,5
6381,1959,synthetic->nylon,2
6382,1959,resin->rubber,8
6383,1959,metal->chromium,1
6384,1959,skin->hide,1
6385,1959,synthetic->,15
6386,1959,metal->bronze,1
6387,1959,metal->nickel-silver,2
6388,1959,paper->wax paper,1
6389,1959,animal->intestine,1
6390,1959,metal->aluminum - possible,2
6391,1959,metal->nickel,1
6392,1959,composite->fibreboard,1
6393,1959,paper->card stock,5
6394,1959,fibre->linen,1
6395,1959,composite->ink,1
6396,1959,fibre->velvet,2
6397,1959,fibre->gabardine,1
6398,1959,synthetic->plastic - possible,1
6399,1959,glass->fibreglass,1
6400,1959,synthetic->foam,1
6401,1959,paper - possible,1
6402,1959,synthetic->styrofoam - possible,1
6403,1959,fibre->wool,1
6404,1959,synthetic->rayon - possible,1
6405,1959,fibre->felt - possible,1
6406,1960,metal,542
6407,1960,synthetic,414
6408,1960,synthetic->plastic,104
6409,1960,metal->,147
6410,1960,fibre->felt,10
6411,1960,metal->aluminum,136
6412,1960,glass->,51
6413,1960,synthetic->,73
6414,1960,skin->leather,55
6415,1960,fibre,45
6416,1960,glass,296
6417,1960,paper,128
6418,1960,paper->cardboard,30
6419,1960,composite->ink,4
6420,1960,resin->wax,1
6421,1960,wood,66
6422,1960,metal->copper,28
6423,1960,synthetic->polyurethane,2
6424,1960,fibre->canvas,5
6425,1960,paper->,20
6426,1960,stone->diamond,1
6427,1960,resin->rubber,46
6428,1960,metal->steel,99
6429,1960,metal->brass,38
6430,1960,metal->cast-iron,2
6431,1960,wood->,62
6432,1960,fibre->,12
6433,1960,ceramic,12
6434,1960,metal->stainless steel,16
6435,1960,synthetic->polypropylene,3
6436,1960,fibre->cotton,9
6437,1960,,28
6438,1960,metal->iron,16
6439,1960,synthetic->polyester,2
6440,1960,metal->chromium,14
6441,1960,metal->magnesium,2
6442,1960,synthetic->dacron,1
6443,1960,synthetic->plexiglass,5
6444,1960,synthetic->vinyl,9
6445,1960,synthetic->leatherette,7
6446,1960,synthetic->plastic - possible,2
6447,1960,fibre->silk,3
6448,1960,synthetic->bakelite,12
6449,1960,fibre->jute,1
6450,1960,metal->gold,4
6451,1960,bone,1
6452,1960,fibre->velvet,6
6453,1960,synthetic->foam,2
6454,1960,metal->nickel,3
6455,1960,skin->leather - possible,2
6456,1960,metal->lead,3
6457,1960,glass->fibreglass,21
6458,1960,resin->rubber - possible,5
6459,1960,synthetic->formica,1
6460,1960,animal,1
6461,1960,:animal->sponge,1
6462,1960,glass - possible->,1
6463,1960,resin,1
6464,1960,wood - possible,2
6465,1960,synthetic->bakelite - possible,2
6466,1960,metal->aluminum - possible,1
6467,1960,synthetic->leatherette - possible,1
6468,1960,glass->fibreglass - possible,3
6469,1960,metal->steel - possible,38
6470,1960,synthetic->nylon,3
6471,1960,paper->card stock,43
6472,1960,composite->fibreboard,1
6473,1960,metal->brass - possible,12
6474,1960,synthetic->vinyl - possible,3
6475,1960,metal->bronze,3
6476,1960,animal->hair,1
6477,1960,stone->soapstone,1
6478,1960,animal->intestine,1
6479,1960,stone->asbestos,3
6480,1960,wood->cork,4
6481,1960,metal - possible,2
6482,1960,metal->zinc,4
6483,1960,stone->quartz,2
6484,1960,fibre->wool,2
6485,1960,paper->cardboard - possible,1
6486,1960,wood->oak,1
6487,1960,synthetic->styrofoam,1
6488,1960,stone->uranium,1
6489,1960,synthetic->polyethylene,10
6490,1960,synthetic->elastic,3
6491,1960,synthetic->carbon,1
6492,1960,metal->mercury,3
6493,1960,resin - possible->rubber - possible,6
6494,1960,synthetic->nylon - possible,2
6495,1960,glass->enamel,3
6496,1960,metal->silver,2
6497,1960,fibre->satin,2
6498,1960,synthetic - possible,23
6499,1960,fluid->alcohol,2
6500,1960,metal->lead - possible,1
6501,1960,paper - possible->cardboard,1
6502,1960,synthetic->foam - possible,1
6503,1960,composite,1
6504,1960,fibre->cotton - possible,1
6505,1960,stone - possible,12
6506,1960,stone->,2
6507,1960,stone - possible->,1
6508,1960,resin->asphalt,1
6509,1960,wood->plywood,1
6510,1960,skin->chamois - possible,1
6511,1960, ,1
6512,1960,chamois - possible,1
6513,1960,fibre->canvas - possible,1
6514,1960,synthetic - possible->,1
6515,1961,paper->cardboard,12
6516,1961,composite->ink,2
6517,1961,fibre,12
6518,1961,metal,72
6519,1961,synthetic,52
6520,1961,glass,11
6521,1961,wood,10
6522,1961,,1
6523,1961,metal->iron,1
6524,1961,metal->aluminum,11
6525,1961,metal->steel,32
6526,1961,synthetic->plastic,27
6527,1961,metal->,33
6528,1961,synthetic->leatherette,5
6529,1961,wood->,11
6530,1961,metal->brass,8
6531,1961,synthetic->bakelite,3
6532,1961,metal->copper,3
6533,1961,resin,1
6534,1961,paper,29
6535,1961,metal->cast-iron,1
6536,1961,glass->fibreglass,1
6537,1961,synthetic->vinyl,3
6538,1961,resin->rubber,17
6539,1961,paper->,6
6540,1961,metal->tin,1
6541,1961,synthetic->,20
6542,1961,resin->rubber - possible,1
6543,1961,fibre->velvet,2
6544,1961,fibre->satin - possible,1
6545,1961,glass->,16
6546,1961,metal->chromium,3
6547,1961,skin->leather,12
6548,1961,metal->aluminum - possible,2
6549,1961,fibre->canvas,3
6550,1961,synthetic->nylon,3
6551,1961,fibre->,5
6552,1961,paper->card stock,5
6553,1961,ceramic,1
6554,1961,metal->bronze,1
6555,1961,synthetic->elastic,3
6556,1961,synthetic->polyethylene,1
6557,1961,metal->mercury,1
6558,1961,metal->nickel,1
6559,1961,metal->lead,1
6560,1961,ceramic->porcelain,1
6561,1961,glass - possible->,1
6562,1961,resin - possible,1
6563,1961,metal->iron - possible,5
6564,1961,metal->steel - possible,1
6565,1961,resin - possible->rubber - possible,3
6566,1962,metal,112
6567,1962,synthetic,66
6568,1962,glass,54
6569,1962,metal->copper,2
6570,1962,paper,43
6571,1962,metal->,26
6572,1962,synthetic->plexiglass,1
6573,1962,wood,27
6574,1962,fibre,12
6575,1962,,2
6576,1962,synthetic->plastic,25
6577,1962,synthetic->bakelite,3
6578,1962,metal->brass,9
6579,1962,resin->rubber,14
6580,1962,paper->cardboard,18
6581,1962,wood->birch,1
6582,1962,metal->steel,14
6583,1962,resin,2
6584,1962,metal->aluminum,7
6585,1962,fibre->silk,2
6586,1962,fibre->cotton,4
6587,1962,skin->leather,5
6588,1962,wood->,12
6589,1962,synthetic->leatherette,2
6590,1962,synthetic->vinyl,3
6591,1962,metal->gold,8
6592,1962,resin->rubber - possible,2
6593,1962,synthetic->styrofoam - possible,1
6594,1962,synthetic->arborite,1
6595,1962,metal->chromium,1
6596,1962,glass->,11
6597,1962,fluid->,1
6598,1962,wood->oak,2
6599,1962,glass->fibreglass,1
6600,1962,synthetic->,8
6601,1962,ceramic,38
6602,1962,bone,1
6603,1962,metal->mercury - possible,1
6604,1962,paper->,2
6605,1962,fibre->,1
6606,1962,metal->magnesium,1
6607,1962,synthetic->foam,1
6608,1962,animal->intestine,1
6609,1962,paper->card stock,13
6610,1962,synthetic->nylon,1
6611,1962,synthetic->elastic,1
6612,1962,fibre->burlap,1
6613,1962,metal->mercury,1
6614,1962,fibre->wool,1
6615,1962,fibre->canvas,1
6616,1962,glass->enamel,8
6617,1962,metal->silver,1
6618,1962,fibre->silk - possible,1
6619,1962,synthetic->nylon - possible,1
